93  94	42
30	166	174
30	26	93
66	90	36
80	152	52
129	182	164
14	92	96
183	59	142
162	47	47
71	186	27
50	34	52
228	54	95
114	26	11
182	180	60
165	43	67
294	54	50
136	25	46
183	99	27
110	100	58
255	73	200
33	176	59
222	166	63
50	110	95
288	69	174
98	72	81
27	23	57
66	56	20
255	112	84
285	44	78
63	39	35
54	16	40
39	77	24
105	21	78
44	68	82
134	36	76
255	198	85
108	84	20
58	77	62
50	26	37
210	182	162
94	90	140
50	46	110
48	56	55
152	34	186
24	54	180
123	77	80
97	164	87
86	132	18
126	27	40
26	21	17
166	108	70
74	77	77
22	198	24
282	170	58
204	50	130
56	26	130
68	47	92
42	45	89
48	114	190
148	97	25
204	146	14
59	27	67
98	26	156
20	33	160
261	42	26
285	26	51
36	64	82
61	72	38
50	87	31
165	94	148
96	180	28
30	24	128
108	55	112
165	58	19
285	146	22
66	134	61
270	53	98
114	124	82
78	11	166
93	120	48
162	88	68
46	196	82
178	150	172
146	81	98
57	82	140
72	62	81
13	78	21
74	82	64
97	56	192
19	184	60
50	15	34
60	178	166
68	97	97
63	45	35
22	97	156
37	170	68
297	15	116
166	46	98
122	61	42
114	142	17
78	58	37
162	72	14
249	40	40
102	15	42
91	48	84
114	47	174
240	96	13
21	11	138
14	38	66
90	188	98
148	14	108
99	49	192
65	44	20
144	93	20
94	87	40
69	13	70
72	118	90
165	46	130
138	71	33
108	84	57
160	190	100
138	19	75
57	136	44
74	98	84
148	22	166
267	97	82
46	29	81
64	190	158
12	152	112
138	20	198
258	86	16
64	38	120
148	190	134
255	140	80
255	70	184
132	96	70
294	98	68
49	46	36
98	130	13
204	36	118
183	82	118
126	97	74
61	19	156
164	176	108
62	66	55
123	162	186
75	126	57
165	26	106
106	74	70
87	36	87
198	71	196
43	92	44
134	88	39
57	75	146
94	11	104
32	58	22
158	28	53
31	91	57
100	102	92
94	48	54
174	18	94
90	50	114
39	60	110
255	92	70
32	78	92
48	94	36
19	100	92
159	21	77
132	77	18
120	30	42
225	63	142
94	44	59
144	66	192
14	166	100
282	44	10
69	28	66
130	77	15
112	62	86
162	88	11
276	180	24
112	48	36
53	176	100
156	88	96
182	78	170
86	104	162
70	64	178
100	87	99
258	65	102
93	54	64
204	90	190
70	168	70
258	76	41
282	138	42
183	156	25
26	90	112
273	140	76
180	20	82
52	70	66
94	89	65
86	76	75
96	81	26
291	136	56
87	34	36
96	11	132
47	172	84
98	98	29
80	91	200
47	30	98
174	74	76
51	72	172
87	62	29
88	80	96
87	33	91
85	12	44
156	33	96
154	148	11
120	52	106
196	84	78
204	108	92
15	24	46
54	74	66
33	92	22
98	92	106
86	83	85
132	152	94
31	48	22
186	24	50
77	20	86
36	26	196
174	46	71
70	116	112
45	58	63
183	10	65
47	94	76
56	26	75
50	24	26
92	85	96
66	158	73
65	86	56
72	72	17
231	120	19
11	98	22
93	13	88
96	86	42
222	160	56
291	99	74
124	13	100
126	40	90
66	140	77
86	200	41
38	94	71
135	28	38
164	29	178
82	93	53
270	41	50
291	24	146
152	190	104
14	14	186
200	34	67
210	84	66
32	110	89
53	102	86
93	152	130
200	41	108
22	42	19
124	78	47
249	64	138
180	17	66
177	200	12
19	110	34
67	40	98
26	43	98
52	20	200
77	32	99
231	12	126
42	42	75
62	162	11
164	16	45
156	39	74
80	62	138
82	43	200
77	56	80
48	24	21
40	184	37
196	144	77
86	122	27
22	10	80
156	21	69
210	29	64
168	73	70
60	74	50
150	16	132
62	26	74
65	74	45
34	42	106
225	32	12
123	86	132
64	110	14
105	34	160
95	26	92
57	66	17
153	65	87
195	156	73
40	65	80
279	144	48
98	81	190
86	200	48
27	64	12
54	60	112
18	18	88
243	46	90
132	84	33
72	11	120
22	130	19
192	45	41
132	168	55
55	83	38
78	79	79
82	71	44
54	28	34
186	124	120
204	106	164
182	88	144
41	126	98
32	106	100
182	94	86
72	86	138
276	158	26
67	29	66
78	31	48
204	148	83
186	58	38
196	58	32
147	26	48
237	32	54
70	60	63
207	184	54
141	45	108
114	92	71
14	140	124
36	48	40
184	49	90
228	21	172
75	11	46
54	184	60
72	39	73
225	64	47
88	114	20
144	110	78
60	43	160
213	176	22
162	94	154
153	40	46
62	128	56
258	97	32
80	56	20
288	14	31
12	48	48
50	22	92
54	128	51
93	98	80
130	96	72
98	140	62
42	104	36
153	94	58
91	64	85
96	26	68
72	104	128
81	94	62
92	46	128
66	194	98
123	194	26
86	36	34
66	190	60
50	124	75
105	90	55
53	56	76
46	87	144
135	144	68
48	17	61
52	100	20
82	78	83
96	29	58
70	192	60
74	52	68
12	78	116
123	21	44
50	84	108
72	82	81
28	25	42
30	63	85
30	41	49
194	31	88
63	57	52
162	112	94
45	75	184
90	40	92
61	184	32
182	144	11
231	96	180
39	86	54
52	23	96
48	72	76
96	73	184
43	46	99
59	70	15
147	198	55
99	18	50
45	45	75
182	150	77
15	24	32
279	96	24
165	57	70
135	84	122
76	92	110
50	160	118
24	112	99
43	58	82
54	24	166
192	17	16
234	65	64
144	34	21
30	79	99
144	29	142
71	62	22
156	52	49
52	32	60
190	59	83
73	116	58
27	50	90
102	34	60
156	60	86
100	20	48
108	83	84
21	84	88
210	67	20
147	190	94
52	40	118
93	144	88
54	118	94
36	34	178
57	52	148
35	38	172
21	144	128
32	112	82
10	15	71
276	60	38
130	19	22
186	36	87
243	116	96
273	81	55
128	32	104
216	126	46
12	100	140
87	44	38
112	178	39
10	148	168
138	46	156
162	30	24
80	72	51
30	120	110
64	152	82
120	26	40
120	58	51
132	69	71
34	90	112
99	160	82
37	64	27
258	118	36
99	108	82
116	54	61
70	19	106
34	93	120
42	198	120
135	92	78
75	92	186
18	144	64
48	46	80
225	12	40
58	96	28
34	120	98
54	59	192
154	32	14
285	104	59
216	22	56
93	94	26
84	68	75
180	168	56
23	47	18
108	69	29
30	17	64
154	120	80
240	150	62
92	142	198
92	33	90
190	90	57
75	41	17
174	58	144
84	95	48
180	28	23
106	89	118
76	118	58
45	19	110
276	62	55
70	86	128
57	37	156
174	51	64
147	21	60
24	34	166
91	70	26
58	11	120
60	19	55
198	38	86
168	30	70
49	48	62
93	86	12
81	80	98
219	43	39
168	54	64
20	25	83
60	62	52
59	38	83
186	75	26
59	186	178
31	110	20
45	64	54
81	59	72
30	114	70
279	67	74
33	47	66
16	186	48
80	192	66
53	89	108
17	77	20
67	34	74
154	38	102
63	25	89
152	186	58
12	68	66
90	52	97
91	132	50
66	160	65
88	80	108
132	138	52
291	58	100
20	80	86
168	90	86
74	37	80
258	90	47
264	92	168
166	62	114
84	66	170
78	25	166
34	70	42
22	51	90
174	50	30
88	98	16
81	140	100
84	70	112
54	85	94
96	178	58
219	60	70
288	27	86
180	28	176
88	48	50
249	62	122
219	188	14
73	160	91
156	56	110
194	60	66
225	30	70
136	64	140
100	150	78
74	102	62
134	83	104
76	54	104
255	110	82
69	57	196
194	76	62
22	28	13
154	134	58
76	186	24
30	36	94
74	60	93
93	84	138
96	54	28
41	35	35
41	34	93
196	96	72
186	16	116
267	37	88
148	62	80
60	144	62
81	180	60
84	52	106
27	63	188
188	80	26
96	54	97
150	118	29
178	23	32
24	46	18
67	126	38
12	70	94
87	87	87
10	16	48
66	196	132
32	182	72
150	32	15
84	26	144
132	148	58
41	35	52
96	92	61
98	49	72
45	200	186
74	77	48
88	35	96
180	190	96
120	188	34
51	134	33
135	43	18
25	76	19
96	84	190
204	11	40
50	130	92
88	15	94
95	16	82
192	116	54
108	69	48
102	58	67
237	88	126
55	70	166
270	24	80
45	19	64
162	78	68
42	39	156
100	114	54
132	59	178
42	46	114
270	97	100
90	49	76
142	48	16
85	77	93
38	192	26
28	150	154
110	74	40
98	184	96
36	86	122
140	76	58
300	100	52
154	18	74
176	15	85
142	70	76
186	70	84
82	31	26
87	21	95
96	51	86
81	170	12
67	28	68
47	40	84
93	51	70
201	41	106
76	66	140
62	19	88
62	174	192
63	158	74
122	134	150
80	88	87
97	152	22
81	38	82
54	65	68
114	86	176
77	168	88
138	178	36
180	80	23
148	82	28
102	96	17
213	92	59
116	48	91
59	144	73
99	43	164
38	57	118
78	17	90
54	90	148
59	90	84
20	146	53
46	74	52
78	150	30
49	194	18
98	30	28
76	51	136
182	86	68
47	78	36
33	158	130
184	54	61
27	84	108
32	99	78
41	92	140
228	34	162
82	36	138
182	70	132
35	106	56
70	13	88
294	14	14
48	154	38
78	130	86
222	35	90
16	142	99
300	138	106
171	82	77
24	58	38
26	13	66
172	160	76
49	102	74
53	79	190
75	41	106
30	52	71
87	10	74
144	44	34
195	128	80
166	48	88
188	42	35
186	81	63
219	41	20
140	80	29
48	90	99
39	102	198
10	98	192
87	38	164
174	140	136
255	13	58
50	194	42
20	30	152
30	184	56
94	31	38
136	24	54
60	55	126
168	68	84
63	144	11
285	40	64
120	65	65
88	30	37
300	120	71
81	192	182
246	72	25
80	94	14
102	94	154
60	89	77
138	198	55
32	76	46
92	176	92
65	75	162
60	196	10
130	47	162
39	152	118
50	68	42
73	142	46
162	81	120
84	80	92
39	28	102
28	85	48
76	108	11
27	38	25
72	64	162
58	30	24
10	130	29
172	25	170
159	60	81
249	176	70
102	41	200
166	116	99
110	60	98
78	93	18
50	88	38
156	164	42
11	158	48
66	12	104
252	144	74
36	15	156
118	190	104
15	154	38
96	128	62
27	82	92
87	63	104
46	190	40
20	23	136
83	118	19
104	84	122
45	61	40
44	96	97
195	154	25
62	40	136
69	20	23
249	38	184
92	87	50
294	100	96
162	140	116
100	126	54
252	80	42
300	43	41
96	15	15
97	30	182
36	57	75
264	154	122
76	33	32
190	140	92
14	72	54
204	62	68
20	78	42
88	144	80
54	80	28
210	93	98
213	33	186
70	34	58
261	94	66
44	60	80
200	28	134
83	92	50
200	76	32
16	120	92
42	21	36
66	94	136
136	30	32
153	45	86
74	76	91
88	96	124
46	60	158
56	78	18
36	18	200
84	77	64
75	86	74
123	48	81
207	49	54
225	196	32
45	57	198
126	44	34
71	122	45
29	98	37
62	65	82
51	70	80
89	170	81
96	96	80
62	50	140
57	116	99
120	124	41
285	85	110
123	77	93
100	65	20
240	54	28
76	104	12
168	49	84
144	26	160
69	19	19
59	44	116
65	52	66
91	30	32
132	72	73
132	64	104
168	104	48
75	176	63
144	71	140
81	198	138
94	88	45
216	168	110
81	39	100
63	108	90
57	52	64
50	90	20
249	56	116
138	76	58
74	50	78
15	28	31
184	170	17
81	108	49
279	100	152
99	92	25
25	22	71
22	45	19
204	182	55
162	46	156
75	11	190
165	182	19
50	70	186
28	132	170
42	152	90
129	76	21
46	24	22
65	37	10
194	128	70
16	73	144
108	36	54
64	91	120
57	184	57
246	198	28
74	200	182
25	184	29
36	87	20
180	200	188
195	10	162
195	53	166
166	11	35
38	58	84
166	31	54
204	138	62
174	94	94
126	106	100
34	130	49
159	166	38
156	88	96
174	74	176
138	94	22
84	100	90
84	92	98
150	52	33
153	60	92
228	77	192
122	172	41
96	15	48
90	15	24
219	92	23
43	56	99
69	118	38
136	33	63
144	19	54
42	160	10
50	186	46
166	124	136
123	66	48
270	28	50
76	48	18
49	74	26
120	156	58
240	92	73
246	102	14
50	36	71
188	116	30
28	51	66
51	70	64
184	79	62
186	84	11
282	22	168
225	96	56
176	136	52
213	81	68
36	44	89
60	54	74
51	94	50
111	182	40
22	172	188
85	69	78
108	64	88
81	186	82
144	76	24
94	85	24
162	85	34
144	85	188
11	42	19
204	27	22
58	144	14
52	70	69
270	172	42
34	95	36
53	62	24
132	174	17
126	114	77
204	39	99
176	16	186
29	72	39
22	35	32
84	78	76
141	32	44
62	182	17
95	100	192
213	74	89
54	172	200
188	79	106
21	196	24
86	134	80
162	196	166
19	98	116
213	58	11
108	95	24
40	58	114
90	50	120
71	65	50
54	98	74
177	18	37
42	96	86
72	176	47
42	56	48
45	150	81
99	81	95
65	51	83
152	36	88
45	158	114
44	78	48
154	35	63
60	82	21
92	146	100
81	51	36
87	172	77
63	50	70
79	52	154
46	24	29
70	54	66
170	52	198
97	94	174
198	56	57
89	96	20
270	156	86
66	116	47
270	26	172
122	61	126
48	130	74
100	67	37
62	28	98
118	184	24
92	158	27
276	140	130
200	72	37
189	33	50
71	33	37
196	154	146
65	24	38
252	50	47
105	70	200
70	198	33
207	86	50
164	56	102
37	66	20
19	24	124
76	22	52
22	74	96
70	84	200
174	164	170
66	80	68
136	94	148
154	81	170
85	62	90
132	68	38
118	91	174
26	69	16
35	44	156
243	21	172
58	58	35
28	85	196
176	77	64
57	62	150
204	10	62
204	24	23
116	33	102
100	194	152
160	87	62
26	86	166
28	186	192
186	50	190
117	166	42
276	30	58
27	97	20
93	142	40
30	168	63
39	152	146
176	17	200
51	116	154
123	54	172
40	43	182
27	63	83
150	180	126
42	194	130
38	24	96
94	24	194
44	89	90
48	35	92
164	63	73
41	47	174
86	108	182
28	87	52
152	50	106
48	44	146
150	26	116
168	74	40
40	70	68
216	140	142
37	71	43
152	71	120
80	44	32
20	60	79
90	176	39
128	73	152
62	70	64
192	60	90
52	91	104
37	92	190
158	16	180
67	182	110
28	182	118
89	55	118
90	92	89
126	76	28
270	102	17
246	194	88
43	98	116
15	71	104
41	71	174
94	42	44
82	50	96
20	11	28
72	26	114
56	67	108
20	90	54
90	70	85
153	150	108
154	54	22
34	40	17
30	82	64
297	68	21
76	60	16
87	198	128
34	60	102
86	124	46
73	26	81
180	52	88
267	25	200
210	112	11
25	36	36
116	11	32
188	132	70
54	75	62
90	70	62
33	84	70
93	45	19
192	58	194
84	62	62
74	136	17
48	53	32
34	74	15
80	87	196
28	19	75
20	100	13
147	52	56
183	84	76
200	48	156
134	32	90
80	108	40
105	92	29
34	24	91
200	102	70
36	50	64
165	23	32
132	136	74
47	98	142
64	29	98
140	33	67
300	152	92
174	108	20
153	33	26
160	86	124
25	44	57
14	36	54
188	29	52
150	15	66
40	42	66
54	78	26
66	132	96
172	60	54
294	14	26
19	74	138
51	83	18
148	132	93
92	16	116
58	142	70
45	70	57
144	42	13
97	92	71
112	14	78
60	23	28
40	88	93
37	136	35
180	37	27
99	55	92
66	126	66
87	18	52
13	40	60
132	32	20
30	72	91
279	69	194
117	42	80
104	148	54
279	45	48
270	34	142
52	10	10
132	44	170
66	84	68
102	66	82
201	60	132
108	92	144
90	30	68
17	10	25
180	87	56
180	70	190
201	144	150
35	166	39
40	176	78
36	58	36
228	62	57
159	54	136
80	94	50
82	174	51
75	13	11
64	150	65
90	68	56
84	68	53
85	36	41
33	50	88
222	164	11
69	48	170
18	61	53
96	128	44
63	50	42
264	60	36
186	98	116
267	68	132
144	69	180
192	36	94
53	160	190
67	44	70
86	178	88
294	53	178
55	50	120
55	40	29
84	87	76
69	140	178
138	68	93
68	70	112
108	20	32
26	90	160
52	198	82
102	132	64
63	174	75
186	186	35
104	14	174
69	61	21
83	102	35
52	69	100
158	78	44
58	90	86
74	18	85
110	17	42
102	134	160
61	16	50
117	20	88
117	44	98
270	72	54
16	44	154
213	88	62
40	89	88
80	54	110
75	88	34
63	62	71
50	59	54
98	130	60
300	128	82
192	73	118
13	55	200
36	144	104
164	20	43
69	198	39
171	50	59
138	120	10
26	98	164
58	68	106
141	27	144
20	102	30
64	82	48
66	36	154
54	182	13
146	144	126
50	52	50
88	78	144
213	78	30
86	81	29
24	39	74
18	18	186
219	50	198
182	12	10
90	144	66
264	13	30
16	75	142
148	95	57
88	104	48
83	37	118
32	17	178
56	50	18
196	53	152
82	73	152
84	17	87
42	57	26
201	64	40
91	56	46
32	34	95
80	138	36
22	114	80
177	184	79
147	32	65
174	95	78
68	89	162
210	99	120
55	36	158
71	20	196
117	90	77
51	65	33
86	36	44
96	49	178
100	24	83
160	50	110
84	172	37
73	22	16
117	53	98
20	124	20
258	23	97
48	96	37
70	80	118
84	178	154
86	82	43
51	104	124
96	27	17
65	94	42
213	53	102
112	27	172
11	158	75
85	61	95
46	44	86
80	180	116
210	70	122
26	59	44
87	72	33
60	28	150
26	114	194
129	67	88
146	172	39
63	17	54
190	176	94
158	24	29
78	66	90
98	132	95
38	88	92
62	81	78
276	44	64
54	45	75
279	87	97
189	50	94
282	180	34
69	46	84
176	32	172
201	56	48
66	58	17
225	24	47
171	100	13
120	37	32
36	118	54
13	186	146
132	70	86
38	70	162
74	22	68
79	134	120
59	162	104
195	75	91
58	142	194
40	66	164
282	85	38
267	46	114
22	66	176
105	154	42
288	142	88
96	21	184
297	54	32
132	40	15
58	178	124
75	22	10
48	56	134
144	39	102
219	32	42
54	51	67
171	59	77
172	76	112
33	68	90
10	92	71
49	178	77
49	70	75
38	38	32
249	56	53
124	72	160
93	60	198
128	32	48
294	92	57
75	100	42
99	84	110
22	43	10
70	22	110
177	188	24
243	64	150
234	26	48
45	100	40
99	50	73
77	44	24
78	77	176
267	146	14
82	178	59
34	47	50
50	22	48
56	120	66
30	200	20
152	74	33
49	47	46
35	40	120
106	46	136
26	64	142
92	170	48
56	91	71
135	54	186
159	104	87
93	116	97
195	144	83
61	116	63
225	95	20
261	62	132
267	42	32
28	60	59
150	62	25
144	102	54
54	26	88
98	110	56
36	146	18
144	110	52
44	40	174
60	43	99
150	50	25
129	50	12
180	188	45
276	77	52
47	71	77
198	154	64
279	30	30
153	51	130
120	130	76
144	188	20
25	86	194
162	128	52
90	63	21
66	30	46
93	97	35
141	25	71
114	102	93
178	174	50
165	51	62
164	59	81
80	182	94
162	78	17
73	34	22
78	64	92
43	160	92
156	34	92
160	152	59
62	50	128
29	122	53
85	59	150
19	97	10
20	83	64
51	30	48
136	116	182
124	132	82
54	70	106
52	156	64
162	46	66
62	136	91
44	12	20
28	51	164
186	38	52
39	164	44
42	87	160
44	152	160
69	86	176
150	98	82
43	144	148
82	124	168
56	90	176
297	81	30
45	46	62
176	184	112
52	114	90
150	178	200
122	63	100
49	32	160
64	132	39
52	64	81
68	46	138
172	95	48
297	188	31
180	200	34
90	126	81
36	74	22
51	46	152
77	98	98
56	46	17
228	96	134
62	94	72
22	77	20
160	136	156
28	31	30
38	80	27
20	44	92
80	176	184
117	60	166
219	200	48
285	104	126
32	13	114
130	49	77
171	188	44
49	108	45
219	24	60
58	65	66
30	52	49
294	148	34
100	98	44
66	22	46
90	15	16
42	76	166
32	60	180
18	94	124
128	180	29
44	74	36
102	44	44
18	62	17
16	44	83
270	20	97
31	33	56
64	60	47
60	152	16
282	56	52
68	93	48
86	27	98
78	138	95
63	170	92
17	14	176
20	70	36
46	45	162
48	33	16
78	88	198
70	136	93
156	74	106
176	49	108
64	11	196
61	91	152
12	166	42
70	54	62
75	73	16
30	176	16
24	184	62
74	97	128
79	69	148
154	27	178
11	40	70
192	10	82
83	158	61
132	134	132
210	40	51
210	57	52
147	65	182
42	84	200
36	71	53
61	82	72
90	37	182
186	41	90
82	174	61
75	100	99
100	44	17
156	61	61
282	100	92
297	126	57
86	168	31
92	11	97
110	142	47
57	36	17
31	28	31
300	83	83
98	76	178
30	138	170
50	86	28
87	63	64
156	65	13
165	46	68
39	188	70
243	72	58
42	92	144
98	44	136
47	200	78
195	52	152
148	156	18
123	128	41
34	192	168
52	174	54
156	15	76
72	44	58
54	31	24
138	54	54
200	86	128
160	80	42
54	93	200
160	26	26
13	118	35
170	196	55
249	46	37
61	14	61
120	144	87
177	136	22
282	34	164
154	80	106
114	118	58
184	110	84
104	15	46
156	85	62
63	65	104
94	62	32
148	152	190
134	150	120
180	166	134
44	43	84
93	28	60
24	120	52
165	194	14
176	130	85
78	84	39
57	92	160
67	118	85
36	32	47
192	48	178
60	50	42
61	78	138
46	41	19
10	96	69
207	10	144
87	66	166
60	82	130
294	91	19
30	21	47
59	50	49
182	120	98
72	25	20
10	25	15
91	54	132
136	162	71
264	194	54
91	87	180
228	13	53
85	104	48
77	30	66
78	20	50
300	84	66
158	29	27
246	28	22
104	76	62
87	44	150
54	80	18
83	34	14
19	134	98
174	78	85
84	138	39
10	170	42
69	44	21
198	112	100
21	118	56
74	89	32
64	38	71
177	24	196
126	92	126
132	35	51
102	66	84
291	19	118
31	34	48
66	96	23
204	176	61
192	59	90
270	136	120
141	21	58
88	200	122
70	82	54
36	24	112
99	60	19
252	176	120
44	80	168
43	50	104
72	41	54
200	46	142
84	26	158
106	86	31
180	60	90
154	24	124
183	59	20
68	184	61
90	16	24
77	100	26
26	124	91
51	134	118
192	13	138
69	188	19
180	94	35
200	84	84
41	28	53
60	178	112
132	110	28
210	52	138
264	124	56
64	86	62
46	83	73
28	30	22
32	110	18
98	74	70
102	56	14
17	68	74
99	34	116
108	194	19
118	88	56
28	82	19
92	91	170
97	86	60
87	29	128
258	29	94
68	68	168
168	20	70
172	174	44
87	108	82
61	67	104
22	51	168
86	132	17
178	42	118
63	188	62
129	53	67
26	97	78
246	74	82
135	72	24
40	178	19
285	100	93
87	12	38
204	71	166
38	122	48
186	52	70
105	190	64
59	72	38
58	184	150
17	74	42
54	38	21
216	80	76
90	45	40
231	41	40
51	24	15
59	112	152
153	65	20
51	126	60
114	48	22
130	21	72
69	66	62
62	61	76
71	194	36
120	73	96
52	160	89
105	88	42
94	70	14
264	42	85
108	84	47
53	62	162
60	86	174
258	34	88
82	86	40
71	81	19
114	97	57
72	42	110
66	63	68
171	25	57
70	20	56
162	34	65
19	97	168
54	97	32
18	45	120
174	68	74
176	108	45
183	18	192
63	63	144
49	41	192
45	44	95
178	86	188
180	124	194
200	192	124
104	78	56
276	146	97
29	92	26
104	58	158
249	91	63
102	84	65
31	34	96
156	34	58
26	112	130
78	65	60
75	31	94
102	104	36
20	58	110
279	176	53
249	99	108
168	54	66
201	14	61
39	108	82
146	79	16
228	69	81
86	190	22
192	77	164
144	82	24
117	58	37
132	51	64
153	24	60
231	58	73
50	114	156
196	156	162
40	20	156
94	62	88
78	47	10
88	62	15
51	26	30
184	53	53
56	52	140
162	140	59
96	33	90
70	72	62
65	66	71
297	94	59
38	86	15
96	31	96
14	190	162
53	70	112
14	134	80
36	32	62
42	112	124
21	80	93
30	196	41
28	34	50
87	50	94
80	84	24
162	86	90
213	95	29
160	98	42
180	82	36
100	152	64
51	75	94
78	50	22
60	48	64
56	55	97
110	126	48
112	89	57
11	55	134
162	162	18
30	42	42
25	30	34
77	32	176
75	72	190
123	90	38
66	82	200
162	120	66
74	158	84
23	32	16
142	76	92
273	21	142
128	30	79
78	53	72
19	54	60
172	24	40
204	174	50
132	41	134
51	198	132
81	92	60
45	98	79
65	46	54
82	48	28
174	38	11
150	39	52
87	148	98
57	69	23
249	92	36
111	57	93
65	96	156
44	24	100
34	81	156
138	144	79
176	36	178
54	50	88
279	104	37
43	186	54
36	39	39
93	104	190
160	36	34
58	46	91
240	194	81
68	82	46
86	42	170
96	98	72
110	84	124
30	76	57
93	15	63
60	66	30
166	118	49
11	28	90
154	65	24
35	63	87
207	89	79
28	38	37
67	158	188
140	26	164
190	62	75
58	58	34
49	28	97
38	29	13
51	54	94
57	96	134
258	46	96
95	60	96
84	38	38
29	51	166
93	34	198
237	48	44
99	88	79
14	63	74
122	190	45
57	64	68
88	45	196
82	194	57
82	198	46
73	26	23
228	43	76
178	19	38
90	40	15
186	90	146
267	106	158
78	91	48
92	82	22
56	88	22
124	142	88
36	78	69
57	28	110
62	156	61
77	150	48
53	14	114
105	98	90
166	23	48
68	160	24
24	158	22
79	194	184
37	196	56
26	73	174
40	22	120
240	75	56
189	62	100
135	118	82
52	49	40
126	36	59
89	72	63
126	90	54
80	128	47
52	194	130
89	90	34
60	26	10
53	20	25
189	80	93
62	80	81
246	38	24
92	77	76
47	51	144
126	95	78
106	160	55
100	72	29
120	99	36
154	108	80
106	13	69
176	51	68
34	24	24
42	85	47
43	74	66
52	20	49
48	176	52
81	78	30
59	58	91
35	54	49
68	88	71
42	34	30
94	10	89
80	45	45
154	96	78
120	36	77
84	108	20
47	110	29
72	34	35
86	47	48
249	176	11
184	29	154
81	54	142
94	162	57
20	90	170
57	106	148
71	36	39
36	174	52
164	190	83
51	54	98
105	44	62
237	46	66
196	99	47
90	140	192
62	31	58
140	85	68
76	146	100
114	100	38
40	22	49
63	184	26
78	122	178
82	78	120
84	172	20
243	130	25
189	92	168
65	26	51
31	39	116
57	82	40
128	78	190
152	194	30
61	166	142
164	73	78
39	30	91
93	92	30
96	62	56
152	51	138
90	112	116
207	99	200
124	93	41
32	48	96
160	76	94
240	51	76
150	156	36
48	72	58
45	46	51
111	30	64
168	40	95
26	22	84
82	52	37
90	38	72
32	196	39
172	198	37
44	68	37
45	76	43
78	166	11
114	138	28
56	38	45
246	41	59
126	46	50
60	85	81
51	49	78
94	97	59
228	63	31
168	178	39
58	72	168
166	172	142
129	76	30
207	43	33
249	38	24
54	26	26
198	122	22
54	176	78
26	26	53
270	11	66
123	66	98
82	87	58
87	79	130
54	92	164
194	20	95
110	180	186
93	24	19
36	67	146
120	27	190
108	44	45
42	25	33
21	70	27
190	114	25
249	35	40
249	16	178
194	108	186
42	34	60
100	14	29
264	79	95
81	30	45
14	51	168
186	132	140
147	59	29
64	178	54
132	89	56
53	26	144
38	126	64
177	86	136
213	24	132
15	22	15
80	122	176
249	61	82
74	77	39
225	88	84
300	68	13
21	56	19
160	32	76
87	40	84
81	95	44
171	144	150
27	140	21
25	92	200
285	158	42
98	31	76
93	88	52
77	170	91
84	68	57
54	126	15
246	25	158
39	62	95
78	76	126
156	20	78
84	34	100
40	61	164
42	22	28
243	13	75
192	99	42
10	61	72
35	134	51
182	65	58
33	80	33
106	180	11
45	59	136
279	31	79
24	104	60
228	184	89
63	63	130
171	59	82
39	144	184
90	78	154
91	73	88
129	98	122
10	110	33
78	90	48
38	81	90
54	48	99
63	29	82
126	46	66
11	26	73
132	65	67
90	22	24
192	13	22
67	89	25
231	118	104
76	85	73
144	79	164
28	43	27
104	164	98
186	72	198
192	28	94
75	48	23
70	31	104
200	99	160
46	158	76
73	78	45
162	38	91
276	138	54
204	160	56
40	118	42
255	46	93
36	94	93
88	48	52
194	64	56
234	194	69
54	30	45
130	44	65
294	162	102
252	44	112
36	19	160
80	112	124
285	90	50
178	39	95
27	73	12
178	80	41
98	66	82
43	85	132
56	25	144
98	10	64
288	150	98
25	172	122
35	30	99
234	116	176
24	30	30
22	47	84
76	23	176
85	90	38
174	120	21
222	188	198
124	76	92
264	63	150
61	30	34
24	36	124
84	170	96
20	72	24
124	17	146
118	34	90
104	19	140
168	194	41
72	30	61
60	24	40
89	90	90
132	75	21
63	56	116
225	17	88
38	16	82
36	58	85
106	77	61
36	47	88
190	23	148
198	77	188
105	74	116
158	78	41
60	170	71
144	24	17
184	69	76
51	65	94
54	28	190
126	80	90
88	47	182
158	34	21
74	46	72
222	146	132
75	61	58
102	86	34
99	31	92
201	192	92
246	27	95
32	85	99
237	88	77
267	71	46
270	22	38
92	50	134
28	61	172
111	112	38
63	87	30
62	146	14
84	20	43
138	74	43
54	25	27
36	182	47
195	150	16
204	91	158
156	78	156
225	58	76
144	56	37
70	96	68
22	190	40
93	144	79
59	142	180
89	93	72
196	31	88
231	98	84
65	22	22
71	64	114
33	54	98
68	68	88
80	20	68
140	44	78
64	57	116
44	72	58
64	98	26
19	64	45
28	80	87
264	172	48
261	11	194
87	22	33
35	91	38
294	190	22
88	78	14
126	122	36
30	33	92
98	21	74
61	158	65
93	43	68
207	84	26
44	180	186
36	31	76
57	76	118
135	82	45
32	71	94
156	21	24
219	10	67
105	52	94
111	32	10
171	35	102
86	104	56
72	40	128
122	100	55
58	66	42
18	90	39
80	142	32
294	58	194
198	136	90
154	63	74
162	15	15
246	47	32
50	58	58
15	93	148
64	96	90
294	40	72
77	94	27
194	200	92
48	166	79
180	71	130
219	51	98
124	172	64
71	97	33
180	98	39
112	82	97
174	80	67
54	40	100
92	70	98
55	30	60
80	47	45
183	152	76
50	25	44
102	12	68
22	50	54
96	162	90
51	50	51
26	78	34
190	12	56
